,Actual Label,Prev Pseudo Label,Curr Pseudo Labels,Refined Pseudo Labels
1147,16.0,58,58,58
1148,16.0,58,58,58
1149,16.0,16,16,16
1150,16.0,16,16,16
1151,16.0,16,16,16
1152,16.0,16,16,16
1153,16.0,16,16,16
1154,16.0,16,16,16
1155,16.0,16,16,16
1156,16.0,16,16,16
1157,16.0,34,0,34
1158,16.0,51,51,51
1159,16.0,61,61,61
1160,16.0,16,16,16
1161,16.0,41,41,41
1162,16.0,63,51,51
1163,16.0,16,16,16
1164,16.0,55,55,55
1165,16.0,16,16,16
1166,16.0,16,16,16
1167,16.0,34,0,34
1168,16.0,47,47,47
1169,16.0,61,61,61
1170,16.0,16,16,16
1171,16.0,16,16,16
1172,16.0,55,55,55
1173,16.0,16,16,16
1174,16.0,16,61,61
1175,16.0,16,16,16
1176,16.0,16,16,16
1177,16.0,16,16,16
1178,16.0,16,16,16
1179,16.0,47,47,47
1180,16.0,16,45,45
1181,16.0,16,16,16
1182,16.0,16,16,16
1183,16.0,35,35,35
1184,16.0,41,41,41
1185,16.0,16,16,16
1186,16.0,41,41,41
1187,16.0,34,34,34
1188,16.0,34,0,0
1189,16.0,16,16,16
1190,16.0,0,0,0
1191,16.0,16,16,16
1192,16.0,45,45,45
1193,16.0,16,16,16
1194,16.0,16,16,16
1195,16.0,16,16,16
1196,16.0,16,16,16
1197,16.0,58,58,58
1198,16.0,16,16,16
1199,16.0,16,16,16
1200,16.0,16,55,16
1201,16.0,29,17,29
1202,16.0,55,55,55
1203,16.0,58,58,51
1204,16.0,16,16,16
1205,16.0,16,16,16
1206,16.0,58,58,58
1207,16.0,34,34,34
1208,16.0,16,16,16
1209,16.0,16,16,16
1210,16.0,16,16,16
1211,16.0,16,16,16
1212,16.0,16,16,16
1213,16.0,16,16,16
1214,16.0,16,16,16
1215,16.0,16,16,16
1216,16.0,16,16,16
1217,16.0,27,27,27
1218,16.0,16,16,16
1219,16.0,16,16,16
1220,16.0,16,16,16
1221,16.0,16,16,16
1222,16.0,3,3,3
1223,16.0,16,16,16
1224,16.0,16,16,16
1225,16.0,16,16,16
1226,16.0,17,17,45
1227,16.0,34,34,34
1228,16.0,16,16,16
1229,16.0,16,16,16
1230,16.0,3,3,46
1231,16.0,16,16,16
1232,16.0,45,45,45
1233,16.0,16,16,16
1234,16.0,16,16,16
1235,17.0,52,52,52
1236,17.0,52,52,52
1237,17.0,58,58,58
1238,17.0,52,52,52
1239,17.0,17,17,17
1240,17.0,2,2,2
1241,17.0,58,52,58
1242,17.0,16,55,16
1243,17.0,55,55,55
1244,17.0,17,27,17
1245,17.0,17,17,17
1246,17.0,29,17,29
1247,17.0,52,52,52
1248,17.0,7,7,7
1249,17.0,58,52,58
1250,17.0,52,52,52
1251,17.0,27,27,27
1252,17.0,29,29,29
1253,17.0,52,52,52
1254,17.0,17,17,17
1255,17.0,41,41,41
1256,17.0,58,58,58
1257,17.0,17,58,17
1258,17.0,52,52,52
1259,17.0,55,55,55
1260,17.0,52,52,52
1261,17.0,16,55,16
1262,17.0,17,27,27
1263,17.0,27,27,27
1264,17.0,52,52,52
1265,17.0,58,52,58
1266,17.0,52,52,52
1267,17.0,55,55,55
1268,17.0,52,52,52
1269,17.0,52,52,52
1270,17.0,17,27,27
1271,17.0,45,27,27
1272,17.0,12,12,12
1273,17.0,52,52,52
1274,18.0,47,47,47
1275,18.0,18,18,18
1276,18.0,32,32,32
1277,18.0,15,18,18
1278,18.0,18,18,18
1279,18.0,18,18,18
1280,18.0,18,18,18
1281,18.0,32,20,32
1282,18.0,18,18,18
1283,18.0,15,18,15
1284,18.0,18,18,18
1285,18.0,18,18,18
1286,18.0,15,18,15
1287,18.0,18,18,18
1288,18.0,18,18,18
1289,18.0,18,18,18
1290,18.0,18,18,18
1291,18.0,18,18,18
1292,18.0,20,20,20
1293,18.0,18,18,18
1294,18.0,15,18,15
1295,18.0,18,18,18
1296,18.0,18,18,18
1297,18.0,18,18,18
1298,18.0,18,18,18
1299,18.0,32,18,18
1300,18.0,18,18,18
1301,18.0,18,18,18
1302,18.0,18,18,18
1303,18.0,18,18,18
1304,18.0,18,18,18
1305,18.0,20,20,20
1306,18.0,18,18,18
1307,18.0,43,43,43
1308,18.0,47,47,47
1309,18.0,18,18,18
1310,18.0,18,18,18
1311,18.0,18,18,18
1312,18.0,18,18,18
1313,18.0,18,18,18
1314,18.0,18,18,18
1315,18.0,18,18,18
1316,18.0,18,18,18
1317,18.0,32,18,15
1318,18.0,11,64,6
1319,18.0,18,18,18
1320,18.0,18,18,18
1321,18.0,18,18,18
1322,18.0,18,18,18
1323,18.0,18,18,18
1324,18.0,18,18,18
1325,18.0,18,18,18
1326,18.0,18,18,18
1327,18.0,18,18,18
1328,18.0,12,12,12
1329,18.0,18,18,18
1330,18.0,47,47,47
1331,18.0,25,25,25
1332,18.0,18,18,18
1333,18.0,12,12,12
1334,18.0,18,18,18
1335,18.0,18,18,18
1336,18.0,18,18,18
1337,18.0,18,18,18
1338,19.0,19,19,19
1339,19.0,19,19,19
1340,19.0,19,19,19
1341,19.0,19,19,19
1342,19.0,19,19,19
1343,19.0,19,19,19
1344,19.0,19,19,19
1345,19.0,19,19,19
1346,19.0,19,19,19
1347,19.0,19,19,19
1348,19.0,1,1,1
1349,19.0,19,19,19
1350,19.0,19,19,19
1351,19.0,19,19,19
1352,19.0,19,19,19
1353,19.0,19,19,19
1354,19.0,1,1,1
1355,19.0,19,19,19
1356,19.0,35,35,35
1357,19.0,19,19,19
1358,19.0,19,19,19
1359,19.0,19,19,19
1360,19.0,19,19,19
1361,19.0,19,19,19
1362,19.0,19,19,19
1363,19.0,19,19,19
1364,19.0,55,55,55
1365,19.0,19,19,19
1366,19.0,19,19,19
1367,19.0,19,19,19
1368,19.0,19,19,19
1369,19.0,19,19,19
1370,19.0,19,19,19
1371,19.0,19,19,19
1372,19.0,19,19,19
1373,19.0,19,19,19
1374,19.0,19,19,19
1375,19.0,19,19,19
1376,19.0,19,19,19
1377,19.0,19,19,19
1378,19.0,19,19,19
1379,19.0,19,19,19
1380,19.0,19,19,19
1381,19.0,19,19,19
1382,19.0,19,19,19
1383,19.0,19,19,19
1384,19.0,19,19,19
1385,19.0,19,19,19
1386,19.0,19,19,19
1387,19.0,19,19,19
1388,19.0,16,16,16
1389,19.0,19,19,19
1390,19.0,19,19,19
1391,19.0,19,19,19
1392,19.0,33,33,33
1393,19.0,19,19,19
1394,19.0,19,19,19
1395,19.0,19,19,19
1396,19.0,19,19,19
1397,19.0,19,19,19
1398,19.0,19,19,19
1399,19.0,19,19,19
1400,19.0,19,19,19
1401,19.0,19,19,19
1402,19.0,19,19,19
1403,19.0,19,19,19
1404,19.0,19,19,19
1405,19.0,19,19,19
1406,19.0,19,19,19
1407,19.0,19,19,19
1408,19.0,19,19,19
1409,19.0,19,19,19
1410,19.0,19,19,19
1411,19.0,19,19,19
1412,19.0,19,19,19
1413,19.0,19,19,19
1414,19.0,19,19,19
1415,19.0,19,19,19
1416,19.0,19,19,19
1417,19.0,19,19,19
1418,19.0,19,19,19
1419,19.0,12,12,12
1420,19.0,19,19,19
1421,19.0,19,19,19
1422,19.0,63,7,7
1423,19.0,19,19,19
1424,19.0,19,19,19
1425,19.0,19,19,19
1426,19.0,19,19,19
1427,19.0,19,19,19
1428,19.0,19,19,19
1429,19.0,19,19,19
1430,19.0,19,19,19
1431,19.0,19,19,19
1432,19.0,33,33,33
1433,19.0,19,19,19
1434,19.0,19,19,19
1435,19.0,19,19,19
1436,19.0,19,19,19
1437,20.0,3,3,3
1438,20.0,54,0,41
1439,20.0,1,1,1
1440,20.0,45,31,20
1441,20.0,51,20,51
1442,20.0,48,48,48
1443,20.0,31,31,31
1444,20.0,1,1,1
1445,20.0,31,31,31
1446,20.0,31,31,31
1447,20.0,31,31,31
1448,20.0,54,54,54
1449,20.0,20,1,20
1450,20.0,31,31,31
1451,20.0,31,54,31
1452,20.0,60,60,60
1453,20.0,1,1,1
1454,20.0,31,31,31
1455,20.0,45,45,45
1456,20.0,20,20,20
1457,20.0,31,31,31
1458,20.0,31,31,31
1459,20.0,54,31,18
1460,20.0,34,34,34
1461,20.0,54,54,54
1462,20.0,20,20,44
1463,20.0,50,50,50
1464,20.0,48,48,48
1465,20.0,11,54,11
1466,20.0,32,20,32
1467,20.0,31,31,31
1468,20.0,54,54,54
1469,20.0,3,3,3
1470,20.0,31,31,31
1471,20.0,54,54,54
1472,20.0,35,35,35
1473,20.0,56,56,56
1474,20.0,31,31,31
1475,20.0,31,31,31
1476,20.0,31,31,31
1477,20.0,35,35,35
1478,21.0,21,21,21
1479,21.0,21,21,21
1480,21.0,21,21,21
1481,21.0,21,21,21
1482,21.0,21,21,21
1483,21.0,53,53,53
1484,21.0,21,21,21
1485,21.0,46,46,46
1486,21.0,40,40,40
1487,21.0,21,21,21
1488,21.0,21,21,21
1489,21.0,21,21,21
1490,21.0,21,21,21
1491,21.0,21,21,21
1492,21.0,21,21,21
1493,21.0,21,21,21
1494,21.0,21,21,21
1495,21.0,21,21,21
1496,21.0,33,40,40
1497,21.0,21,21,21
1498,21.0,21,21,21
1499,21.0,1,21,21
1500,21.0,3,56,56
1501,21.0,21,21,21
1502,21.0,21,21,21
1503,21.0,21,21,21
1504,21.0,21,21,21
1505,21.0,21,21,21
1506,21.0,21,21,21
1507,21.0,21,21,21
1508,21.0,46,46,46
1509,21.0,21,21,21
1510,21.0,21,21,21
1511,21.0,21,21,21
1512,21.0,59,59,59
1513,21.0,21,21,21
1514,21.0,1,1,1
1515,21.0,21,21,21
1516,21.0,21,21,21
1517,21.0,21,21,21
1518,21.0,21,21,21
1519,21.0,21,21,21
1520,21.0,46,46,46
1521,21.0,21,21,21
1522,21.0,21,21,21
1523,21.0,21,21,21
1524,21.0,21,21,21
1525,21.0,21,21,21
1526,21.0,21,21,21
1527,21.0,21,21,21
1528,21.0,53,53,53
1529,21.0,21,21,21
1530,21.0,21,21,21
1531,21.0,46,21,21
1532,21.0,21,21,21
1533,21.0,21,21,21
1534,21.0,21,21,21
1535,21.0,21,21,21
1536,21.0,46,46,46
1537,21.0,25,25,25
1538,21.0,21,21,21
1539,21.0,21,21,21
1540,21.0,21,21,21
1541,21.0,21,21,21
1542,21.0,21,21,21
1543,21.0,32,32,32
1544,21.0,21,21,21
1545,21.0,21,21,21
1546,21.0,46,46,46
1547,21.0,21,21,21
1548,21.0,21,21,21
1549,21.0,21,21,21
1550,21.0,10,10,10
1551,21.0,10,21,10
1552,21.0,21,21,21
1553,21.0,21,21,21
1554,21.0,38,38,38
1555,21.0,21,21,21
1556,21.0,21,21,21
1557,21.0,3,3,3
1558,21.0,21,21,21
1559,21.0,21,21,21
1560,21.0,21,21,21
1561,21.0,21,21,21
1562,21.0,21,21,21
1563,21.0,21,21,21
1564,21.0,51,51,51
1565,21.0,21,21,21
1566,21.0,21,21,21
1567,21.0,21,21,21
1568,21.0,21,21,21
1569,21.0,21,21,21
1570,21.0,21,21,21
1571,21.0,61,61,61
1572,21.0,21,21,21
1573,21.0,21,21,21
1574,21.0,21,21,21
1575,21.0,21,21,21
1576,21.0,1,1,1
1577,22.0,44,44,44
1578,22.0,44,22,44
1579,22.0,47,47,47
1580,22.0,42,22,26
1581,22.0,0,22,44
1582,22.0,44,22,44
1583,22.0,44,44,44
1584,22.0,44,22,44
1585,22.0,44,44,44
1586,22.0,38,22,38
1587,22.0,52,44,44
1588,22.0,44,22,44
1589,22.0,44,44,44
1590,22.0,16,55,16
1591,22.0,44,44,44
1592,22.0,44,44,44
1593,22.0,26,44,44
1594,22.0,44,44,44
1595,22.0,44,44,44
1596,22.0,44,44,44
1597,22.0,0,22,44
1598,22.0,44,44,44
1599,22.0,25,22,25
1600,22.0,36,22,36
1601,22.0,44,44,44
1602,22.0,40,22,43
1603,22.0,44,44,44
1604,22.0,3,44,44
1605,22.0,44,22,44
1606,22.0,44,44,44
1607,22.0,44,44,44
1608,22.0,44,44,44
1609,22.0,44,44,44
1610,22.0,44,44,44
1611,22.0,25,25,25
1612,22.0,44,22,44
1613,22.0,44,44,44
1614,22.0,3,3,3
1615,22.0,44,44,44
1616,22.0,40,40,40
1617,23.0,23,23,23
1618,23.0,51,51,51
1619,23.0,51,51,51
1620,23.0,51,51,51
1621,23.0,47,47,47
1622,23.0,51,51,51
1623,23.0,29,29,29
1624,23.0,47,47,47
1625,23.0,33,33,33
1626,23.0,16,32,32
1627,23.0,53,53,53
1628,23.0,51,51,51
1629,23.0,51,51,51
1630,23.0,23,23,8
1631,23.0,51,51,51
1632,23.0,51,51,51
1633,23.0,52,23,52
1634,23.0,51,51,51
1635,23.0,3,3,3
1636,23.0,51,51,51
1637,23.0,51,51,51
1638,23.0,51,51,51
1639,23.0,53,53,53
1640,23.0,51,51,51
1641,23.0,3,23,0
1642,23.0,53,53,53
1643,23.0,51,51,51
1644,23.0,51,51,51
1645,23.0,0,0,0
1646,23.0,52,34,52
1647,23.0,51,51,51
1648,23.0,51,51,51
1649,23.0,23,23,23
1650,23.0,47,47,47
1651,23.0,2,2,2
1652,23.0,51,51,51
1653,23.0,29,29,29
1654,23.0,51,51,51
1655,23.0,51,51,51
1656,23.0,51,51,51
1657,23.0,8,8,8
1658,24.0,24,24,24
1659,24.0,49,49,49
1660,24.0,49,49,49
1661,24.0,49,49,49
1662,24.0,49,49,49
1663,24.0,49,49,49
1664,24.0,28,28,28
1665,24.0,3,3,3
1666,24.0,24,24,24
1667,24.0,33,33,33
1668,24.0,24,24,24
1669,24.0,58,35,58
1670,24.0,24,24,24
1671,24.0,24,24,24
1672,24.0,16,55,16
1673,24.0,24,24,24
1674,24.0,49,49,49
1675,24.0,47,47,47
1676,24.0,24,24,24
1677,24.0,32,32,32
1678,24.0,35,35,35
1679,24.0,49,49,49
1680,24.0,49,49,49
1681,24.0,24,24,24
1682,24.0,16,55,16
1683,24.0,24,24,24
1684,24.0,38,20,44
1685,24.0,49,49,49
1686,24.0,49,49,49
1687,24.0,49,49,49
1688,24.0,33,33,33
1689,24.0,12,12,12
1690,24.0,33,33,33
1691,24.0,24,24,24
1692,24.0,8,8,8
1693,24.0,1,1,1
1694,24.0,55,55,55
1695,24.0,16,16,16
1696,24.0,49,49,49
1697,24.0,49,49,49
1698,24.0,16,8,16
1699,24.0,43,43,43
1700,24.0,35,35,35
1701,24.0,33,24,33
1702,24.0,24,24,24
1703,24.0,49,49,49
1704,24.0,24,24,24
1705,24.0,32,32,32
1706,24.0,49,49,49
1707,24.0,32,58,58
1708,24.0,24,24,24
1709,24.0,24,24,24
1710,24.0,33,33,33
1711,24.0,24,24,24
1712,24.0,49,49,49
1713,24.0,24,24,24
1714,24.0,49,49,49
1715,24.0,20,20,20
1716,24.0,49,49,49
1717,24.0,35,35,35
1718,24.0,49,49,49
1719,24.0,24,24,24
1720,24.0,49,49,49
1721,24.0,49,49,49
1722,24.0,49,49,49
1723,24.0,49,37,37
1724,24.0,32,24,32
1725,24.0,49,49,49
1726,24.0,49,49,49
1727,24.0,20,20,20
1728,24.0,35,55,35
1729,24.0,49,49,49
1730,24.0,1,1,1
1731,24.0,35,35,35
1732,24.0,24,33,24
1733,24.0,49,49,49
1734,24.0,4,4,4
1735,24.0,55,55,55
1736,24.0,33,33,33
1737,24.0,49,49,49
1738,24.0,25,25,25
1739,24.0,33,33,33
1740,24.0,7,24,7
1741,24.0,49,49,49
1742,24.0,33,33,35
1743,24.0,49,49,49
1744,24.0,35,55,35
1745,24.0,49,49,49
1746,24.0,49,49,49
1747,24.0,63,12,63
1748,24.0,3,3,3
1749,24.0,49,49,49
1750,24.0,35,35,35
1751,24.0,0,35,0
1752,24.0,1,1,1
1753,24.0,26,26,26
1754,24.0,49,49,49
1755,24.0,49,49,49
1756,24.0,49,49,49
1757,25.0,47,47,47
1758,25.0,25,25,25
1759,25.0,7,7,7
1760,25.0,25,25,25
1761,25.0,25,25,25
1762,25.0,25,25,25
1763,25.0,25,25,25
1764,25.0,25,25,25
1765,25.0,25,25,25
1766,25.0,25,25,25
1767,25.0,25,25,25
1768,25.0,47,25,47
1769,25.0,24,33,24
1770,25.0,25,25,25
1771,25.0,33,59,59
1772,25.0,25,25,25
1773,25.0,25,25,25
1774,25.0,32,25,32
1775,25.0,25,25,25
1776,25.0,25,25,25
1777,25.0,25,25,25
1778,25.0,61,61,61
1779,25.0,25,25,25
1780,25.0,25,25,25
1781,25.0,25,25,25
1782,25.0,25,25,25
1783,25.0,51,51,51
1784,25.0,25,25,25
1785,25.0,51,51,51
1786,25.0,25,25,25
1787,25.0,26,26,26
1788,25.0,3,3,3
1789,25.0,25,25,25
1790,25.0,3,3,3
1791,25.0,3,3,3
1792,25.0,25,25,25
1793,25.0,3,3,3
1794,25.0,25,25,25
1795,25.0,25,25,25
1796,25.0,25,25,25
1797,25.0,47,47,47
1798,25.0,40,40,40
1799,25.0,25,25,25
1800,25.0,25,25,25
1801,25.0,25,25,25
1802,25.0,25,25,25
1803,25.0,25,25,25
1804,25.0,25,25,25
1805,25.0,25,25,25
1806,25.0,25,25,25
1807,25.0,25,25,25
1808,25.0,25,25,25
1809,25.0,12,12,12
1810,25.0,25,25,25
1811,25.0,3,3,25
1812,25.0,25,25,25
1813,25.0,25,25,25
1814,25.0,25,25,25
1815,25.0,47,47,47
1816,25.0,25,25,25
1817,25.0,25,25,25
1818,25.0,47,47,47
1819,25.0,25,25,25
1820,25.0,25,25,25
1821,25.0,25,25,25
1822,25.0,25,25,25
1823,25.0,25,25,25
1824,25.0,25,25,25
1825,25.0,51,25,51
1826,26.0,26,26,26
1827,26.0,26,26,26
1828,26.0,8,8,8
1829,26.0,8,8,8
1830,26.0,3,3,3
1831,26.0,26,26,26
1832,26.0,26,26,26
1833,26.0,26,26,26
1834,26.0,26,26,26
1835,26.0,58,58,58
1836,26.0,26,26,26
1837,26.0,26,26,26
1838,26.0,26,26,26
1839,26.0,8,8,8
1840,26.0,33,26,26
1841,26.0,26,26,26
1842,26.0,8,8,8
1843,26.0,8,8,8
1844,26.0,33,33,33
1845,26.0,40,40,40
1846,26.0,8,40,8
1847,26.0,8,8,8
1848,26.0,26,26,26
1849,26.0,47,35,1
1850,26.0,34,34,34
1851,26.0,47,8,47
1852,26.0,63,63,63
1853,26.0,3,47,47
1854,26.0,8,8,8
1855,26.0,26,26,26
1856,26.0,26,26,26
1857,26.0,33,26,26
1858,26.0,26,26,26
1859,26.0,26,26,26
1860,26.0,26,26,26
1861,26.0,26,26,26
1862,26.0,26,26,26
1863,26.0,26,26,26
1864,26.0,26,26,26
1865,26.0,26,26,26
1866,26.0,26,26,26
1867,26.0,26,26,26
1868,26.0,26,26,26
1869,26.0,8,8,8
1870,26.0,12,12,12
1871,26.0,26,26,26
1872,26.0,26,26,26
1873,26.0,26,26,26
1874,26.0,13,26,26
1875,26.0,26,26,26
1876,26.0,42,42,42
1877,26.0,13,13,13
1878,26.0,61,61,61
1879,26.0,3,46,46
1880,26.0,3,26,26
1881,26.0,58,52,52
1882,26.0,58,58,58
1883,26.0,8,8,44
1884,26.0,26,26,26
1885,26.0,53,26,53
1886,26.0,26,26,26
1887,26.0,26,26,26
1888,26.0,26,26,26
1889,26.0,26,26,26
1890,26.0,26,26,26
1891,26.0,3,3,3
1892,26.0,26,26,26
1893,26.0,3,3,3
1894,26.0,26,26,26
1895,26.0,32,35,32
1896,26.0,26,26,26
1897,26.0,10,10,10
1898,26.0,26,26,26
1899,26.0,35,35,35
1900,26.0,3,35,8
1901,26.0,26,26,26
1902,27.0,27,27,27
1903,27.0,17,14,17
1904,27.0,61,61,61
1905,27.0,27,27,27
1906,27.0,27,27,27
1907,27.0,42,42,42
1908,27.0,45,45,45
1909,27.0,27,27,27
1910,27.0,45,27,27
1911,27.0,27,27,27
1912,27.0,16,16,16
1913,27.0,27,27,27
1914,27.0,55,55,55
1915,27.0,27,27,27
1916,27.0,27,27,27
1917,27.0,61,61,61
1918,27.0,46,32,46
1919,27.0,27,27,27
1920,27.0,27,27,27
1921,27.0,27,27,27
1922,27.0,61,61,61
1923,27.0,27,27,27
1924,27.0,27,27,27
1925,27.0,27,27,27
1926,27.0,61,61,61
1927,27.0,27,27,27
1928,27.0,27,27,27
1929,27.0,27,27,27
1930,27.0,27,27,27
1931,27.0,27,45,27
1932,27.0,12,12,12
1933,27.0,57,57,57
1934,27.0,27,27,27
1935,27.0,61,61,61
1936,27.0,27,27,27
1937,27.0,27,27,27
1938,27.0,27,27,27
1939,27.0,39,39,39
1940,27.0,16,16,16
1941,27.0,27,27,27
1942,27.0,27,27,27
1943,27.0,27,27,27
1944,27.0,7,7,7
1945,27.0,27,27,27
1946,27.0,2,42,46
1947,27.0,27,27,27
1948,27.0,17,27,27
1949,27.0,27,27,27
1950,27.0,27,27,27
1951,27.0,27,27,27
1952,27.0,27,27,27
1953,27.0,27,27,27
1954,27.0,61,61,61
1955,27.0,30,13,13
1956,27.0,27,27,27
1957,27.0,27,27,27
1958,27.0,27,27,27
1959,27.0,27,27,27
1960,27.0,27,27,27
1961,27.0,27,27,27
1962,27.0,16,16,16
1963,27.0,16,16,16
1964,27.0,27,27,27
1965,27.0,61,61,61
1966,27.0,27,27,27
1967,27.0,27,27,27
1968,27.0,27,27,27
1969,27.0,16,61,16
1970,27.0,61,61,61
1971,27.0,27,27,27
1972,27.0,27,27,27
1973,27.0,27,27,27
1974,27.0,35,61,61
1975,27.0,16,0,23
1976,27.0,27,27,27
1977,27.0,61,61,61
1978,27.0,16,43,43
1979,27.0,27,27,27
1980,27.0,27,27,27
1981,27.0,27,27,27
1982,27.0,27,27,27
1983,27.0,12,12,12
1984,27.0,27,27,27
1985,27.0,27,27,27
1986,27.0,27,27,27
1987,27.0,27,27,27
1988,27.0,27,27,27
1989,27.0,27,27,27
1990,27.0,27,27,27
1991,27.0,27,61,61
1992,27.0,15,15,15
1993,27.0,46,42,46
1994,27.0,45,20,47
1995,27.0,27,27,27
1996,27.0,52,52,52
1997,27.0,27,17,27
1998,27.0,27,27,27
1999,27.0,27,27,27
2000,27.0,27,27,27
2001,28.0,3,28,28
2002,28.0,28,28,28
2003,28.0,28,28,28
2004,28.0,33,33,33
2005,28.0,28,28,28
2006,28.0,38,51,38
2007,28.0,28,28,28
2008,28.0,28,28,28
2009,28.0,1,1,1
2010,28.0,28,28,28
2011,28.0,4,4,4
2012,28.0,9,9,9
2013,28.0,28,28,28
2014,28.0,28,28,28
2015,28.0,28,28,28
2016,28.0,28,28,28
2017,28.0,4,4,4
2018,28.0,28,28,28
2019,28.0,28,28,28
2020,28.0,28,9,28
2021,28.0,28,28,28
2022,28.0,28,28,28
2023,28.0,28,28,28
2024,28.0,28,28,28
2025,28.0,28,28,28
2026,28.0,28,28,28
2027,28.0,28,28,28
2028,28.0,28,4,4
2029,28.0,28,28,28
2030,28.0,4,4,4
2031,28.0,28,28,28
2032,28.0,62,56,56
2033,28.0,28,28,28
2034,28.0,28,28,28
2035,28.0,28,28,28
2036,28.0,28,28,28
2037,28.0,28,28,28
2038,28.0,28,28,28
2039,28.0,28,28,28
2040,28.0,28,28,28
2041,28.0,28,28,28
2042,28.0,56,56,56
2043,28.0,51,51,51
2044,28.0,28,28,28
2045,28.0,28,28,28
2046,28.0,28,28,28
2047,28.0,28,4,28
2048,28.0,28,28,28
2049,28.0,4,4,4
2050,28.0,28,28,28
2051,28.0,28,28,28
2052,28.0,4,4,4
2053,28.0,28,28,28
2054,28.0,28,28,28
2055,28.0,56,56,56
2056,28.0,28,28,28
2057,28.0,28,28,28
2058,28.0,28,28,28
2059,28.0,31,31,31
2060,28.0,33,33,33
2061,28.0,28,28,28
2062,28.0,28,28,28
2063,28.0,56,56,56
2064,28.0,56,56,56
2065,28.0,28,28,28
2066,28.0,9,9,9
2067,28.0,28,28,28
2068,28.0,1,1,1
2069,28.0,28,4,28
2070,28.0,28,28,28
2071,28.0,28,28,28
2072,28.0,28,28,28
2073,28.0,28,28,28
2074,28.0,28,28,28
2075,28.0,4,4,4
2076,28.0,28,28,28
2077,28.0,28,28,28
2078,28.0,28,28,28
2079,28.0,4,4,4
2080,28.0,28,28,28
2081,28.0,47,28,47
2082,28.0,28,4,28
2083,28.0,51,51,51
2084,28.0,11,1,56
2085,28.0,63,63,63
2086,28.0,56,56,56
2087,28.0,28,28,28
2088,28.0,4,4,4
2089,28.0,28,28,28
2090,28.0,28,28,28
2091,28.0,9,9,9
2092,28.0,28,28,28
2093,28.0,28,28,28
2094,28.0,28,28,28
2095,28.0,28,28,28
2096,28.0,62,62,62
2097,28.0,28,28,28
2098,28.0,56,56,56
2099,28.0,47,28,47
2100,29.0,23,23,23
2101,29.0,29,29,29
2102,29.0,29,29,29
2103,29.0,29,29,29
2104,29.0,41,41,41
2105,29.0,29,29,29
2106,29.0,16,55,16
2107,29.0,46,46,46
2108,29.0,29,29,29
2109,29.0,47,47,47
2110,29.0,29,58,58
2111,29.0,46,46,46
2112,29.0,29,29,29
2113,29.0,53,53,53
2114,29.0,46,46,46
2115,29.0,58,58,58
2116,29.0,29,29,29
2117,29.0,23,23,23
2118,29.0,29,29,29
2119,29.0,29,29,29
2120,29.0,58,48,58
2121,29.0,16,29,16
2122,29.0,48,20,31
2123,29.0,29,29,29
2124,29.0,29,29,29
2125,29.0,29,29,29
2126,29.0,29,29,29
2127,29.0,53,53,53
2128,29.0,29,29,29
2129,29.0,46,46,46
2130,29.0,46,46,46
2131,29.0,29,29,29
2132,29.0,29,29,29
2133,29.0,23,23,23
2134,29.0,6,6,6
2135,29.0,16,29,16
2136,29.0,29,29,29
2137,29.0,41,41,41
2138,29.0,53,53,53
2139,29.0,29,29,29
2140,30.0,30,30,30
2141,30.0,30,30,30
2142,30.0,30,30,30
2143,30.0,13,13,13
2144,30.0,30,30,30
2145,30.0,55,30,30
2146,30.0,30,30,30
2147,30.0,30,30,30
2148,30.0,30,30,30
2149,30.0,30,30,30
2150,30.0,30,30,30
2151,30.0,30,30,30
2152,30.0,30,30,30
2153,30.0,30,30,30
2154,30.0,30,30,30
2155,30.0,30,30,30
2156,30.0,30,30,30
2157,30.0,30,30,30
2158,30.0,30,30,30
2159,30.0,30,30,30
2160,30.0,30,30,30
2161,30.0,30,30,30
2162,30.0,30,30,30
2163,30.0,30,30,30
2164,30.0,30,30,30
2165,30.0,30,30,30
2166,30.0,30,30,30
2167,30.0,30,30,30
2168,30.0,30,30,30
2169,30.0,30,30,30
2170,30.0,30,30,30
2171,30.0,30,30,30
2172,30.0,30,30,30
2173,30.0,30,30,30
2174,30.0,30,30,30
2175,30.0,19,19,19
2176,30.0,13,13,13
2177,30.0,30,30,30
2178,30.0,30,30,30
2179,30.0,47,47,47
2180,30.0,33,24,33
2181,30.0,30,30,30
2182,30.0,30,30,30
2183,31.0,1,1,1
2184,31.0,32,32,32
2185,31.0,57,57,57
2186,31.0,13,13,45
2187,31.0,63,63,63
2188,31.0,31,31,31
2189,31.0,63,31,63
2190,31.0,31,31,31
2191,31.0,1,1,9
2192,31.0,63,63,63
2193,31.0,31,31,31
2194,31.0,56,56,56
2195,31.0,31,31,31
2196,31.0,8,31,31
2197,31.0,31,31,31
2198,31.0,31,39,31
2199,31.0,31,31,31
2200,31.0,39,39,39
2201,31.0,63,63,63
2202,31.0,43,43,43
2203,31.0,45,20,45
2204,31.0,20,35,35
2205,31.0,11,11,11
2206,31.0,31,31,31
2207,31.0,63,63,63
2208,31.0,63,63,63
2209,31.0,45,45,31
2210,31.0,31,31,31
2211,31.0,20,20,20
2212,31.0,54,31,31
2213,31.0,11,11,11
2214,31.0,63,63,63
2215,31.0,31,31,31
2216,31.0,54,31,31
2217,31.0,31,31,31
2218,31.0,31,31,31
2219,31.0,11,31,11
